open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1666770000000,9.14430000,9.16140000,9.12640000,9.16000000,61637.42000000,1666770299999,563817.28816000,983,36690.84000000,335674.32785600,0
1666770300000,9.16040000,9.19000000,9.15400000,9.17080000,173282.70000000,1666770599999,1589336.11511100,1133,112274.66000000,1029509.77852900,0
1666770600000,9.17310000,9.17560000,9.15000000,9.15230000,30600.16000000,1666770899999,280263.58219500,578,9583.54000000,87783.29959300,0
1666770900000,9.15220000,9.18000000,9.15000000,9.16700000,44460.77000000,1666771199999,407122.45257100,719,17064.60000000,156309.25436000,0
1666771200000,9.16700000,9.17090000,9.08320000,9.11810000,123981.24000000,1666771499999,1130866.91072800,1410,31251.82000000,284611.81420100,0
1666771500000,9.11750000,9.12260000,9.07230000,9.11050000,42492.80000000,1666771799999,386505.42648400,785,24632.20000000,224108.40324500,0
1666771800000,9.11040000,9.11170000,9.05660000,9.06680000,38832.32000000,1666772099999,352641.36819800,685,17882.54000000,162360.38333500,0
1666772100000,9.06490000,9.11880000,9.05860000,9.09990000,67134.51000000,1666772399999,610490.16835500,965,40586.28000000,369073.44229400,0
1666772400000,9.10060000,9.13870000,9.09370000,9.11220000,68533.31000000,1666772699999,624651.52610500,1005,34896.44000000,318128.70268000,0
1666772700000,9.11410000,9.15810000,9.11300000,9.11560000,52683.15000000,1666772999999,481119.92732100,760,33345.07000000,304519.44425400,0
1666773000000,9.11540000,9.14300000,9.11000000,9.14050000,24361.73000000,1666773299999,222312.92556600,456,11595.95000000,105822.52590900,0
1666773300000,9.13810000,9.21900000,9.13760000,9.19200000,174933.99000000,1666773599999,1606939.01567100,2449,82611.59000000,758777.08243000,0
1666773600000,9.19410000,9.20120000,9.10530000,9.11940000,57223.45000000,1666773899999,523014.90748900,1093,26047.86000000,238049.87735500,0
1666773900000,9.12090000,9.13680000,9.09790000,9.10510000,82287.00000000,1666774199999,750062.88072200,1297,39918.23000000,363790.90892500,0
1666774200000,9.10700000,9.15340000,9.09690000,9.12040000,61473.23000000,1666774499999,560602.81558300,1157,30407.97000000,277263.00908100,0
1666774500000,9.11820000,9.11850000,9.08850000,9.11370000,77495.92000000,1666774799999,705418.44057000,902,42686.49000000,388598.88777200,0
1666774800000,9.11370000,9.13300000,9.07190000,9.08100000,55664.85000000,1666775099999,506483.33706200,904,23689.03000000,215528.26386400,0
1666775100000,9.08100000,9.10370000,9.01760000,9.05860000,114109.16000000,1666775399999,1033031.53973900,1432,40593.84000000,367686.56395000,0
1666775400000,9.05820000,9.06260000,8.96860000,9.02060000,116679.68000000,1666775699999,1051911.20324000,1561,47996.42000000,432729.19738400,0
1666775700000,9.01980000,9.05120000,8.99510000,9.02800000,65900.52000000,1666775999999,594465.87184400,897,23036.23000000,207945.51129400,0
1666776000000,9.02750000,9.04990000,9.02100000,9.04020000,29091.00000000,1666776299999,262825.90201600,491,9921.05000000,89632.75323200,0
1666776300000,9.03760000,9.05170000,9.03000000,9.03210000,15610.63000000,1666776599999,141153.87835400,364,6754.70000000,61079.77290900,0
1666776600000,9.03210000,9.06210000,9.03000000,9.05660000,18388.02000000,1666776899999,166347.52298700,429,10058.64000000,90962.46259100,0
1666776900000,9.05660000,9.06210000,9.04000000,9.04000000,37305.47000000,1666777199999,337650.27462700,605,15300.11000000,138448.05893500,0
1666777200000,9.04000000,9.04780000,8.99220000,9.02680000,52037.43000000,1666777499999,469079.86759400,764,22475.72000000,202592.80507500,0
1666777500000,9.02750000,9.06660000,9.02230000,9.06240000,21515.10000000,1666777799999,194663.49647800,470,9403.52000000,85108.09091800,0
1666777800000,9.06250000,9.08500000,9.05220000,9.08220000,19894.15000000,1666778099999,180415.45867800,499,11812.39000000,107110.15853200,0
1666778100000,9.08280000,9.12430000,9.08010000,9.10940000,72245.26000000,1666778399999,657838.04248100,1052,50053.26000000,455724.18017400,0
1666778400000,9.10940000,9.15000000,9.09200000,9.12700000,51942.65000000,1666778699999,473656.51260800,827,36343.26000000,331385.81792600,0
1666778700000,9.12820000,9.16750000,9.09790000,9.10270000,81128.76000000,1666778999999,740972.59205900,1194,40896.33000000,373768.98205500,0
1666779000000,9.10260000,9.11470000,9.07500000,9.09290000,63433.34000000,1666779299999,576728.28259900,979,30353.35000000,276017.88167100,0
1666779300000,9.09300000,9.11310000,9.07320000,9.10800000,35970.64000000,1666779599999,327142.58030900,609,21880.85000000,199052.34611000,0
1666779600000,9.10520000,9.10520000,9.07550000,9.09150000,19925.20000000,1666779899999,181113.68108900,383,7469.87000000,67866.90376600,0
1666779900000,9.09290000,9.09800000,9.02960000,9.04930000,51726.33000000,1666780199999,468625.88194900,833,20532.66000000,185971.03610300,0
1666780200000,9.04990000,9.09960000,9.04260000,9.08690000,20564.55000000,1666780499999,186732.16488300,492,8264.75000000,75057.75476400,0
1666780500000,9.08690000,9.08990000,9.03180000,9.04070000,20283.89000000,1666780799999,183854.11657400,490,8604.03000000,77956.65995600,0
1666780800000,9.04050000,9.06190000,9.02470000,9.06030000,16288.58000000,1666781099999,147372.96660800,404,7472.64000000,67623.96723000,0
1666781100000,9.06180000,9.06550000,9.00380000,9.01450000,34061.95000000,1666781399999,307720.07329300,717,13106.39000000,118410.99330700,0
1666781400000,9.01620000,9.03770000,8.89510000,8.93740000,178653.74000000,1666781699999,1601142.04037500,2863,76363.65000000,684562.76542800,0
1666781700000,8.93740000,8.95570000,8.90820000,8.94800000,72244.48000000,1666781999999,645356.85310200,1216,28104.33000000,251132.86759100,0
1666782000000,8.94810000,8.95390000,8.84070000,8.88250000,168619.04000000,1666782299999,1499033.86238000,2945,71536.33000000,635816.17211400,0
1666782300000,8.88250000,8.88900000,8.83040000,8.83890000,114072.39000000,1666782599999,1010752.71088300,1974,55466.85000000,491618.36845500,0
1666782600000,8.83930000,8.87060000,8.80000000,8.83570000,129283.95000000,1666782899999,1141373.27087800,2003,50747.49000000,447963.12363500,0
1666782900000,8.83580000,8.86100000,8.83320000,8.85060000,45547.05000000,1666783199999,402958.64241800,925,17404.48000000,153961.65732900,0
1666783200000,8.84560000,8.86930000,8.84060000,8.85760000,29330.05000000,1666783499999,259721.01923700,845,17721.19000000,156928.43576500,0
1666783500000,8.85770000,8.86250000,8.84630000,8.86230000,28532.99000000,1666783799999,252620.15560300,664,19965.38000000,176768.63699900,0
1666783800000,8.86250000,8.87620000,8.84300000,8.84800000,25652.06000000,1666784099999,227303.15097900,590,11432.63000000,101291.41582500,0
1666784100000,8.84740000,8.89510000,8.84400000,8.89060000,40316.52000000,1666784399999,357452.51360100,745,21969.39000000,194879.23171200,0
1666784400000,8.89060000,8.91580000,8.88560000,8.89570000,44199.69000000,1666784699999,393384.00682000,831,21271.35000000,189342.41072500,0
1666784700000,8.89580000,8.89580000,8.86620000,8.87380000,25320.84000000,1666784999999,224839.70791200,667,13393.09000000,118938.31305900,0
1666785000000,8.87340000,8.90990000,8.84900000,8.90990000,26211.40000000,1666785299999,232575.44942200,592,15062.73000000,133724.86618200,0
1666785300000,8.90730000,8.91990000,8.89620000,8.90290000,25359.82000000,1666785599999,225818.10301900,630,13656.62000000,121599.42580700,0
1666785600000,8.90280000,8.90950000,8.84220000,8.84220000,64470.88000000,1666785899999,572083.03797500,1281,17507.28000000,155447.16931500,0
1666785900000,8.84890000,8.86900000,8.73820000,8.77880000,189154.95000000,1666786199999,1663610.32070500,2673,68647.39000000,603482.73014300,0
1666786200000,8.77970000,8.83130000,8.77970000,8.82310000,40492.84000000,1666786499999,356705.21579100,726,26965.44000000,237439.89950700,0
1666786500000,8.82270000,8.82890000,8.78770000,8.80990000,39889.16000000,1666786799999,351478.53767800,738,19434.78000000,171262.00489800,0
1666786800000,8.81130000,8.83160000,8.76580000,8.78530000,53590.37000000,1666787099999,471640.23194200,977,28270.65000000,248728.18327300,0
1666787100000,8.78540000,8.81990000,8.78520000,8.80000000,52419.03000000,1666787399999,461224.26665200,826,19219.39000000,169100.24885800,0
1666787400000,8.79660000,8.84300000,8.79660000,8.82620000,29872.05000000,1666787699999,263557.80533100,591,17242.30000000,152104.02399600,0
1666787700000,8.82370000,8.84440000,8.81840000,8.83250000,25646.76000000,1666787999999,226563.44609300,449,13905.99000000,122818.91693300,0
1666788000000,8.83310000,8.83620000,8.81170000,8.83160000,20297.60000000,1666788299999,179087.28283200,434,10832.13000000,95578.53502200,0
1666788300000,8.83210000,8.84140000,8.81520000,8.82300000,18396.38000000,1666788599999,162436.37081700,463,11387.44000000,100547.12458700,0
1666788600000,8.82060000,8.82990000,8.78000000,8.78030000,32794.62000000,1666788899999,288803.19562200,603,11355.50000000,100000.58779400,0
1666788900000,8.78500000,8.82490000,8.78500000,8.82320000,15291.28000000,1666789199999,134757.93199300,336,8867.13000000,78120.27748900,0
1666789200000,8.82430000,8.87780000,8.80350000,8.87680000,35622.84000000,1666789499999,315016.38827900,670,21869.41000000,193459.74513400,0
1666789500000,8.87550000,8.89050000,8.84460000,8.85640000,48615.68000000,1666789799999,430766.84397700,776,18567.34000000,164544.14135300,0
1666789800000,8.85760000,8.92750000,8.85760000,8.89840000,53746.39000000,1666790099999,477871.84696200,970,29020.32000000,258058.12726500,0
1666790100000,8.89360000,8.91410000,8.86400000,8.87250000,24987.49000000,1666790399999,222108.65057000,732,14354.33000000,127618.29063000,0
1666790400000,8.87180000,8.88510000,8.85320000,8.87030000,20484.43000000,1666790699999,181772.73803800,483,11701.89000000,103829.67012700,0
1666790700000,8.87020000,8.87560000,8.84540000,8.85950000,29563.03000000,1666790999999,261825.90366700,710,12884.75000000,114113.58948600,0
1666791000000,8.85760000,8.87030000,8.80290000,8.81880000,40487.35000000,1666791299999,357359.71418300,1095,18241.00000000,160969.96652800,0
1666791300000,8.81960000,8.89000000,8.79440000,8.89000000,88589.86000000,1666791599999,783212.04127100,1766,50972.36000000,450740.83594500,0
1666791600000,8.89210000,8.90600000,8.85590000,8.85590000,59521.25000000,1666791899999,528564.52903800,1067,31336.89000000,278343.08206100,0
1666791900000,8.85830000,8.88590000,8.84970000,8.87640000,43412.53000000,1666792199999,385139.25336100,1078,14400.98000000,127742.50906400,0
1666792200000,8.87630000,8.88210000,8.85140000,8.85410000,26385.24000000,1666792499999,234021.91870700,802,10994.78000000,97513.95531700,0
1666792500000,8.85400000,8.86060000,8.80010000,8.80800000,30268.21000000,1666792799999,267340.45949600,757,12979.96000000,114675.90348300,0
1666792800000,8.80800000,8.84910000,8.79520000,8.82260000,77519.33000000,1666793099999,683850.98747700,1508,43012.75000000,379439.85340600,0
1666793100000,8.82260000,8.86930000,8.81430000,8.84950000,24200.62000000,1666793399999,213888.03289900,683,10784.53000000,95321.78352400,0
1666793400000,8.85020000,8.90740000,8.84240000,8.88070000,101277.69000000,1666793699999,899431.95126200,1677,56510.31000000,501844.07169800,0
1666793700000,8.88570000,8.98730000,8.86740000,8.94050000,101509.19000000,1666793999999,906248.45697100,2149,59252.44000000,529090.67403000,0
1666794000000,8.93840000,8.94550000,8.87250000,8.87620000,94436.96000000,1666794299999,842789.06114400,1665,30625.29000000,273081.58394000,0
1666794300000,8.87460000,8.91480000,8.87460000,8.90400000,44406.79000000,1666794599999,395070.70507100,938,25391.64000000,225844.89867000,0
1666794600000,8.90470000,8.90860000,8.88160000,8.90460000,54971.86000000,1666794899999,489062.14756000,1007,22321.25000000,198565.32767500,0
1666794900000,8.90460000,8.94040000,8.88500000,8.93350000,37940.99000000,1666795199999,337865.14271100,735,20993.29000000,186952.08918200,0
1666795200000,8.93830000,8.96380000,8.92120000,8.94000000,71175.51000000,1666795499999,636473.18933900,1370,33013.31000000,295103.67444200,0
1666795500000,8.94000000,8.94000000,8.87220000,8.87890000,61737.38000000,1666795799999,549750.57297500,1303,23258.46000000,207037.30201300,0
1666795800000,8.87870000,8.89000000,8.80580000,8.84790000,84279.50000000,1666796099999,744932.02570300,1750,34666.29000000,306562.69171400,0
1666796100000,8.84840000,8.85620000,8.74470000,8.79670000,193864.89000000,1666796399999,1706888.83512000,2856,58562.51000000,515365.33420500,0
1666796400000,8.79600000,8.81000000,8.68770000,8.78080000,172974.60000000,1666796699999,1512940.68372000,2897,78776.35000000,689449.83010300,0
1666796700000,8.78260000,8.89960000,8.77670000,8.86590000,74792.76000000,1666796999999,662119.84345200,1416,40745.87000000,360484.11556600,0
1666797000000,8.86980000,8.91720000,8.85260000,8.90540000,52522.23000000,1666797299999,467029.03210900,1034,26556.94000000,236082.12723500,0
1666797300000,8.90000000,8.93970000,8.87420000,8.93600000,102439.02000000,1666797599999,913277.47482200,1566,55615.13000000,495803.94916900,0
1666797600000,8.93790000,8.95790000,8.90510000,8.94580000,111525.80000000,1666797899999,995855.83256000,1644,59545.91000000,531653.10910500,0
1666797900000,8.94890000,9.04900000,8.94430000,8.99440000,106284.37000000,1666798199999,954761.42585600,1834,59292.23000000,532932.22210200,0
1666798200000,8.99440000,9.06000000,8.98640000,9.01270000,95650.31000000,1666798499999,863373.60815800,1677,46617.72000000,420856.64202900,0
1666798500000,9.01350000,9.08000000,8.97790000,9.07370000,133454.56000000,1666798799999,1204410.55385600,1726,54208.60000000,490020.93415700,0
1666798800000,9.07320000,9.07730000,9.01180000,9.02920000,131668.47000000,1666799099999,1189588.75060800,1623,43662.75000000,394596.62766300,0
1666799100000,9.02800000,9.02800000,8.95170000,8.96620000,68633.92000000,1666799399999,616680.29505400,1197,27571.90000000,247609.13831000,0
1666799400000,8.96700000,9.01210000,8.94720000,8.97640000,68396.79000000,1666799699999,613951.28214500,1236,32092.20000000,288093.11943700,0
1666799700000,8.97700000,9.00680000,8.96890000,8.97540000,52989.42000000,1666799999999,476235.59949400,885,27626.01000000,248297.46989800,0
1666800000000,8.97580000,8.99490000,8.94260000,8.97300000,67850.02000000,1666800299999,608965.83166000,1481,33402.61000000,299802.31332600,0
1666800300000,8.97140000,9.12470000,8.97000000,9.07000000,166482.79000000,1666800599999,1506065.55693600,3259,87495.70000000,792744.15789800,0
1666800600000,9.06930000,9.10200000,8.99900000,9.00630000,51949.97000000,1666800899999,470706.74652400,1110,25348.21000000,229712.53311800,0
1666800900000,9.00760000,9.00760000,8.88920000,8.92940000,68619.77000000,1666801199999,613246.89403700,1459,29672.79000000,265046.66491300,0
1666801200000,8.92870000,8.95730000,8.89790000,8.91100000,38793.99000000,1666801499999,346309.49169200,761,14574.82000000,130051.35068500,0
1666801500000,8.91100000,8.94200000,8.90100000,8.91530000,54592.21000000,1666801799999,486996.15684100,851,21703.56000000,193637.24494300,0
1666801800000,8.91530000,8.95960000,8.90730000,8.92730000,68913.02000000,1666802099999,615779.68995400,1441,26923.50000000,240573.71331500,0
1666802100000,8.92650000,8.94070000,8.91360000,8.92220000,30491.37000000,1666802399999,271971.48404000,657,21497.74000000,191725.05719400,0
1666802400000,8.92260000,8.95420000,8.90000000,8.90000000,59695.58000000,1666802699999,532955.01507100,1083,27725.23000000,247635.66382300,0
1666802700000,8.90000000,8.95520000,8.89800000,8.91520000,115952.28000000,1666802999999,1034799.99849400,1790,49841.37000000,444570.11876600,0
1666803000000,8.91700000,8.94230000,8.84010000,8.93940000,94415.43000000,1666803299999,839340.83967900,1486,35152.02000000,312444.59684200,0
1666803300000,8.93980000,8.95130000,8.89320000,8.93730000,69036.38000000,1666803599999,615702.99609300,1439,40330.94000000,359741.96690800,0
1666803600000,8.93570000,8.94850000,8.91160000,8.93050000,42416.94000000,1666803899999,378824.55667200,848,20512.42000000,183190.82226700,0
1666803900000,8.93030000,8.94000000,8.87670000,8.90460000,54161.57000000,1666804199999,482315.69527700,965,21664.19000000,192906.16801500,0
1666804200000,8.90670000,8.92470000,8.89250000,8.92030000,41878.52000000,1666804499999,373098.06173500,769,17365.51000000,154695.10407100,0
1666804500000,8.91810000,8.92760000,8.86280000,8.87860000,29778.35000000,1666804799999,264922.29809200,607,12768.96000000,113543.35148500,0
1666804800000,8.87880000,8.89000000,8.86380000,8.87960000,22522.90000000,1666805099999,199977.13816700,489,10297.96000000,91411.34407200,0
1666805100000,8.88020000,8.89350000,8.85000000,8.89210000,26279.33000000,1666805399999,233039.25607800,581,11887.78000000,105413.37004200,0
1666805400000,8.89360000,8.90710000,8.84030000,8.86670000,19204.45000000,1666805699999,170286.73090100,474,8005.02000000,71012.68083200,0
1666805700000,8.86640000,8.90830000,8.85880000,8.89540000,36136.03000000,1666805999999,320641.24448800,658,15806.45000000,140318.98358600,0
1666806000000,8.89740000,8.92470000,8.88290000,8.90330000,24599.88000000,1666806299999,219070.05252700,485,13549.41000000,120632.56696200,0
1666806300000,8.90270000,8.91580000,8.88130000,8.88260000,12162.51000000,1666806599999,108228.19598000,320,5972.79000000,53151.49365600,0
1666806600000,8.88300000,8.92520000,8.88290000,8.91730000,21379.37000000,1666806899999,190552.74897800,511,9358.49000000,83442.09199800,0
1666806900000,8.91620000,8.93400000,8.90460000,8.92460000,9814.65000000,1666807199999,87536.53866900,336,5727.29000000,51086.96820900,0
1666807200000,8.92420000,8.93820000,8.90570000,8.91690000,59269.50000000,1666807499999,528676.36405800,1287,29456.36000000,262793.21040600,0
1666807500000,8.91880000,8.92670000,8.89020000,8.89990000,35151.54000000,1666807799999,313019.72027600,634,17573.66000000,156526.77162500,0
1666807800000,8.89890000,8.90910000,8.85810000,8.87470000,20244.27000000,1666808099999,179731.38311600,555,8148.74000000,72313.88784200,0
1666808100000,8.86500000,8.91250000,8.85100000,8.89280000,26655.26000000,1666808399999,236893.32542100,609,12926.89000000,114899.80140200,0
1666808400000,8.88930000,8.92470000,8.88190000,8.92200000,20358.54000000,1666808699999,181325.49683800,424,13250.96000000,118010.75763700,0
1666808700000,8.92050000,8.92680000,8.88800000,8.90250000,18496.37000000,1666808999999,164691.11160300,373,5717.38000000,50963.46444500,0
1666809000000,8.90100000,8.90850000,8.85790000,8.85900000,29847.30000000,1666809299999,264908.85273400,623,8161.12000000,72406.51325300,0
1666809300000,8.85790000,8.86830000,8.81170000,8.83360000,37211.33000000,1666809599999,328852.93183900,856,14877.81000000,131453.52572000,0
1666809600000,8.83360000,8.86340000,8.82000000,8.85870000,21580.90000000,1666809899999,190855.57971300,457,10733.37000000,94890.84283000,0
1666809900000,8.85650000,8.87330000,8.83800000,8.84510000,26644.16000000,1666810199999,235960.76721800,531,12239.18000000,108379.80882700,0
1666810200000,8.84920000,8.85910000,8.82330000,8.84190000,40750.90000000,1666810499999,360216.63007600,905,12620.49000000,111618.66075600,0
1666810500000,8.83980000,8.86110000,8.83400000,8.86110000,6304.83000000,1666810799999,55753.84539000,265,4486.22000000,39671.33849300,0
1666810800000,8.86280000,8.86280000,8.82050000,8.82670000,18591.43000000,1666811099999,164202.25670300,427,7395.49000000,65310.00520300,0
1666811100000,8.82640000,8.83310000,8.77200000,8.82000000,40652.79000000,1666811399999,357740.93815600,781,14841.32000000,130671.70104400,0
1666811400000,8.81870000,8.84070000,8.81390000,8.83050000,18122.12000000,1666811699999,159974.84086000,326,10617.87000000,93710.08197100,0
1666811700000,8.83130000,8.85410000,8.83130000,8.85330000,9812.82000000,1666811999999,86784.32332300,236,5734.14000000,50708.19304000,0
1666812000000,8.85200000,8.85330000,8.81800000,8.84270000,11722.10000000,1666812299999,103558.66822700,249,4612.83000000,40732.72308600,0
1666812300000,8.84380000,8.86000000,8.82970000,8.84230000,11784.67000000,1666812599999,104231.58399500,329,6288.13000000,55603.89749800,0
1666812600000,8.84010000,8.86840000,8.83400000,8.84040000,20566.72000000,1666812899999,181991.78883500,622,12261.70000000,108455.69593200,0
1666812900000,8.84660000,8.86040000,8.83610000,8.84360000,7865.68000000,1666813199999,69569.91773300,251,3676.27000000,32516.12849000,0
1666813200000,8.84400000,8.85120000,8.82620000,8.84930000,13440.26000000,1666813499999,118795.74187400,333,8276.35000000,73161.27710000,0
1666813500000,8.84930000,8.87320000,8.83680000,8.85320000,19156.67000000,1666813799999,169669.32288500,484,10016.31000000,88696.63882400,0
1666813800000,8.85290000,8.85700000,8.83440000,8.84870000,7849.42000000,1666814099999,69438.32969700,224,4618.85000000,40853.36204900,0
1666814100000,8.84680000,8.85390000,8.82050000,8.84190000,17421.92000000,1666814399999,153914.51241300,379,9798.76000000,86550.81763400,0
1666814400000,8.84300000,8.84870000,8.81340000,8.82550000,10449.93000000,1666814699999,92266.33003300,257,4787.13000000,42265.86330800,0
1666814700000,8.82120000,8.85590000,8.81920000,8.81920000,52441.72000000,1666814999999,463699.09855500,827,31626.76000000,279673.28316700,0
1666815000000,8.81640000,8.84130000,8.80900000,8.83420000,8256.43000000,1666815299999,72868.84017000,263,5688.10000000,50206.59507500,0
1666815300000,8.83900000,8.85450000,8.81790000,8.84550000,10480.67000000,1666815599999,92655.91124300,297,5206.24000000,46031.45951800,0
1666815600000,8.84760000,8.90000000,8.83900000,8.89220000,27752.96000000,1666815899999,246079.00044400,553,16608.02000000,147377.55721800,0
1666815900000,8.89060000,8.92450000,8.88420000,8.89000000,41722.29000000,1666816199999,371545.35266200,628,20514.03000000,182683.03520500,0
1666816200000,8.88990000,8.93060000,8.87670000,8.93060000,51170.07000000,1666816499999,455329.78739800,691,35243.25000000,313632.13982800,0
1666816500000,8.93050000,8.98280000,8.91300000,8.96270000,52888.63000000,1666816799999,473342.15921900,871,40081.70000000,358604.92334800,0
1666816800000,8.96030000,8.99920000,8.95320000,8.95900000,36777.86000000,1666817099999,329930.88203600,608,26995.14000000,242168.47592100,0
1666817100000,8.95930000,9.07280000,8.90620000,9.06000000,209483.77000000,1666817399999,1881847.79024700,2722,109659.70000000,986237.53220700,0
1666817400000,9.06010000,9.11010000,9.03620000,9.05950000,192257.29000000,1666817699999,1745854.82878000,1980,77754.30000000,705994.39387800,0
1666817700000,9.05650000,9.07500000,9.04010000,9.05490000,52792.21000000,1666817999999,478266.13089900,863,24045.63000000,217821.80988700,0
1666818000000,9.05500000,9.09990000,9.03230000,9.08380000,53063.33000000,1666818299999,481239.02930400,1123,24622.28000000,223201.25635400,0
1666818300000,9.08230000,9.12490000,9.07800000,9.08010000,80802.71000000,1666818599999,736115.20856300,1516,39141.23000000,356574.72190200,0
1666818600000,9.08010000,9.08010000,9.02350000,9.04840000,43376.96000000,1666818899999,392523.81665000,762,13823.59000000,125121.70513500,0
1666818900000,9.04900000,9.06030000,9.02400000,9.03180000,29617.56000000,1666819199999,267859.46846800,559,16434.39000000,148595.45815800,0
1666819200000,9.03330000,9.04220000,9.01760000,9.02490000,21151.16000000,1666819499999,190995.24869600,514,12511.48000000,112991.35707000,0
1666819500000,9.02390000,9.03690000,9.01630000,9.03420000,14551.39000000,1666819799999,131327.65036600,423,6224.43000000,56163.09654300,0
1666819800000,9.03420000,9.05740000,9.02440000,9.03450000,12469.27000000,1666820099999,112662.97253900,383,6636.73000000,59955.39052800,0
1666820100000,9.03610000,9.20100000,9.03180000,9.17270000,139952.66000000,1666820399999,1280800.07277800,2287,85170.70000000,779128.70764000,0
1666820400000,9.17120000,9.17260000,9.12060000,9.12930000,50066.92000000,1666820699999,458079.06368700,965,15754.51000000,144109.33883000,0
1666820700000,9.12990000,9.22000000,9.12960000,9.15670000,99366.38000000,1666820999999,912284.18011400,1629,49462.13000000,454025.67340500,0
1666821000000,9.15470000,9.16050000,9.10000000,9.10010000,75037.50000000,1666821299999,684131.01443700,968,10734.48000000,98047.91685700,0
1666821300000,9.10180000,9.12690000,9.09510000,9.10760000,23731.57000000,1666821599999,216220.44570600,622,12709.98000000,115798.24314900,0
1666821600000,9.10720000,9.10720000,9.03090000,9.03330000,41793.05000000,1666821899999,379095.32685300,907,13652.58000000,123990.20298000,0
1666821900000,9.03780000,9.08560000,9.01970000,9.08560000,50710.89000000,1666822199999,459171.25175400,1015,23663.36000000,214248.10958700,0
1666822200000,9.08560000,9.08560000,9.04840000,9.05100000,22251.60000000,1666822499999,201590.90011100,548,6144.29000000,55653.25322800,0
1666822500000,9.05090000,9.07220000,9.02950000,9.07000000,16838.50000000,1666822799999,152373.79683800,460,8749.07000000,79196.05988700,0
1666822800000,9.07160000,9.08300000,9.06030000,9.07390000,11791.99000000,1666823099999,106960.81089800,384,6375.23000000,57823.23039200,0
1666823100000,9.07390000,9.11470000,9.06470000,9.08010000,17147.37000000,1666823399999,155802.99830600,452,6730.61000000,61164.42598200,0
1666823400000,9.08290000,9.09730000,9.06130000,9.06550000,14527.23000000,1666823699999,131849.88453700,408,6227.26000000,56496.85410600,0
1666823700000,9.06730000,9.06820000,9.02610000,9.03620000,52120.50000000,1666823999999,471970.65846200,848,23461.78000000,212583.37477300,0
1666824000000,9.03570000,9.05020000,8.95610000,8.99540000,153271.81000000,1666824299999,1379241.31701800,1958,43017.30000000,386899.56984600,0
1666824300000,8.99430000,9.05320000,8.98380000,9.01450000,49745.85000000,1666824599999,448739.82743100,866,24275.00000000,218901.83463500,0
1666824600000,9.01430000,9.04520000,9.00890000,9.01560000,49589.73000000,1666824899999,447817.17424700,706,15759.67000000,142229.42930900,0
1666824900000,9.01660000,9.04820000,9.00140000,9.04170000,32347.95000000,1666825199999,291917.15947100,598,21022.35000000,189724.26675900,0
1666825200000,9.04290000,9.06190000,9.03040000,9.04530000,24895.20000000,1666825499999,225220.08567500,555,9750.55000000,88191.51593100,0
1666825500000,9.04500000,9.08650000,9.03490000,9.06400000,40717.72000000,1666825799999,369115.77303300,901,16593.19000000,150440.77945100,0
1666825800000,9.06390000,9.10000000,9.05980000,9.09720000,47457.20000000,1666826099999,431073.02141600,765,19516.71000000,177229.03405400,0
1666826100000,9.09770000,9.15160000,9.05950000,9.06010000,88012.95000000,1666826399999,801912.10460400,1046,58862.31000000,536831.81049300,0
1666826400000,9.06190000,9.12320000,9.05860000,9.11960000,21040.15000000,1666826699999,191105.82577700,521,11632.46000000,105676.23401100,0
1666826700000,9.12000000,9.20340000,9.10050000,9.19370000,86865.90000000,1666826999999,795916.81937600,1287,58259.32000000,534208.37931400,0
1666827000000,9.19040000,9.25000000,9.14770000,9.22460000,127633.06000000,1666827299999,1174384.97189800,2134,76685.62000000,705667.25363000,0
1666827300000,9.22190000,9.25790000,9.13790000,9.14990000,132255.05000000,1666827599999,1216578.59525400,1902,43151.21000000,397384.77678600,0
1666827600000,9.14980000,9.20770000,9.13720000,9.17370000,39455.51000000,1666827899999,362220.37999000,865,21428.19000000,196744.85294600,0
1666827900000,9.17170000,9.21740000,9.14770000,9.16490000,85069.41000000,1666828199999,780899.37149900,1030,44601.88000000,409817.87737000,0
1666828200000,9.16610000,9.19310000,9.14170000,9.17490000,26971.09000000,1666828499999,247340.63599100,579,15244.39000000,139804.55622300,0
1666828500000,9.17510000,9.21170000,9.17260000,9.19510000,33813.29000000,1666828799999,311065.71920600,650,15040.49000000,138342.35509400,0
1666828800000,9.19110000,9.19110000,9.13010000,9.13690000,28631.31000000,1666829099999,262087.75750400,631,12597.19000000,115269.43918100,0
1666829100000,9.13780000,9.28290000,9.11610000,9.24530000,101880.74000000,1666829399999,940097.48674700,2366,52820.19000000,487305.32347800,0
1666829400000,9.24500000,9.24500000,9.16410000,9.18710000,37648.92000000,1666829699999,346743.68344700,880,19041.10000000,175384.67445700,0
1666829700000,9.18810000,9.20080000,9.09340000,9.13590000,52544.42000000,1666829999999,480490.46018200,1182,19999.46000000,182833.44174400,0
1666830000000,9.13580000,9.22110000,9.12180000,9.17920000,80723.73000000,1666830299999,739121.84187500,1316,51099.61000000,467522.77666600,0
1666830300000,9.17800000,9.38600000,9.17800000,9.28860000,196825.43000000,1666830599999,1829519.48621300,3455,113521.45000000,1055408.05232100,0
1666830600000,9.28880000,9.38540000,9.27380000,9.32890000,108122.10000000,1666830899999,1009671.42031700,2317,64375.94000000,600917.05581700,0
